v,vw,o,c,h,l,t,n
785.0,266.6438,266.65,266.65,266.65,266.65,1762258320000,31
1025.0,266.7034,266.7,266.75,266.75,266.7,1762258380000,44
895.0,266.7761,266.75,266.79,266.79,266.75,1762258440000,29
2458.0,266.9988,267.0,267.0,267.0,267.0,1762258560000,39
1736.0,267.0585,267.05,267.04,267.05,267.03,1762258620000,42
1337.0,267.2745,267.25,267.25,267.25,267.25,1762258740000,73
1219.0,267.2562,267.34,267.2,267.34,267.2,1762258800000,46
3062.0,267.3039,267.3,267.3,267.33,267.28,1762258920000,69
1165.0,267.3283,267.31,267.31,267.31,267.31,1762258980000,47
560.0,267.334,267.36,267.36,267.36,267.36,1762259040000,18
1148.0,267.137,267.14,267.11,267.14,267.11,1762259100000,25
419.0,267.267,267.24,267.24,267.24,267.24,1762259160000,23
452.0,267.3079,267.28,267.28,267.28,267.28,1762259220000,31
882.0,267.3169,267.29,267.28,267.29,267.28,1762259340000,32
321.0,267.3283,267.28,267.28,267.28,267.28,1762259400000,19
929.0,267.3817,267.39,267.4,267.4,267.39,1762259520000,25
855.0,267.2842,267.35,267.28,267.35,267.28,1762259580000,46
1922.0,267.0181,267.07,267.0,267.07,267.0,1762259640000,59
695.0,266.9352,266.92,266.92,266.92,266.92,1762259760000,40
882.0,266.8017,266.85,266.85,266.85,266.85,1762259820000,63
682.0,266.8844,266.85,266.85,266.85,266.85,1762259880000,43
1057.0,266.8615,266.8,266.9,266.9,266.8,1762260000000,39
734.0,266.7334,266.74,266.77,266.77,266.74,1762260180000,33
949.0,266.8704,266.9,266.9,266.9,266.9,1762260300000,40
1922.0,266.9138,266.9,266.9,266.95,266.89,1762260360000,46
614.0,266.9612,266.95,266.99,266.99,266.95,1762260480000,20
159.0,266.9589,266.96,266.96,266.96,266.96,1762260540000,14
2190.0,267.0155,267.0,267.0,267.0,267.0,1762260720000,85
6861.0,267.2748,267.2,267.29,267.35,267.2,1762260780000,86
644.0,267.4053,267.38,267.38,267.38,267.38,1762260840000,68
3356.0,267.3552,267.39,267.4,267.4,267.3,1762260900000,63
434.0,267.2824,267.3,267.3,267.3,267.3,1762261020000,26
349.0,267.2607,267.26,267.26,267.26,267.26,1762261080000,22
397.0,267.2677,267.25,267.25,267.25,267.25,1762261140000,18
810158.0,268.7613,266.81,266.08,267.5,266.0,1762261200000,2909
77215.0,266.1203,266.25,266.03,267.06,265.59,1762261260000,2835
27890.0,266.3391,266.02,266.23,266.65,265.92,1762261320000,833
17096.0,266.131,267.01,267.0336,267.0336,267.01,1762261380000,590
4625.0,267.069,267.11,267.08,267.12,266.99,1762261440000,93
799.0,267.0965,267.0316,267.07,267.07,267.0316,1762261500000,55
1016.0,267.067,267.07,267.07,267.07,267.07,1762261560000,37
1397.0,267.0923,267.05,267.1,267.16,267.05,1762261620000,53
688.0,267.1368,267.21,267.11,267.21,267.11,1762261680000,24
1374.0,267.0062,267.0002,267.0024,267.0024,267.0002,1762261800000,24
2916800.0,269.0486,267.13,267.16,267.16,267.0159,1762261860000,73
2449.0,267.1961,267.2,267.2,267.22,267.14,1762261920000,65
367.0,267.2244,267.22,267.22,267.22,267.22,1762261980000,25
5034.0,267.1554,267.15,267.25,267.25,267.1101,1762262040000,86
1477.0,267.1018,267.07,267.06,267.1799,267.06,1762262160000,39
365.0,267.1324,267.1787,267.1787,267.1787,267.1787,1762262220000,26
3476.0,267.1228,267.18,267.11,267.25,267.0801,1762262280000,54
1036.0,267.1101,267.0,267.12,267.12,267.0,1762262340000,48
2172.0,267.1796,267.15,267.25,267.25,267.15,1762262400000,78
556.0,267.108,267.0093,267.0093,267.0093,267.0093,1762262460000,36
758.0,267.0738,267.04,267.04,267.04,267.04,1762262520000,42
1578.0,267.094,267.1,267.1,267.1,267.1,1762262580000,66
3427.0,266.9849,267.008,266.98,267.008,266.98,1762262640000,128
1192.0,266.8994,266.84,266.9,266.92,266.84,1762262700000,52
1667.0,266.8829,266.92,266.85,266.92,266.85,1762262760000,56
2728.0,266.8087,266.86,266.713,266.86,266.713,1762262820000,77
885.0,266.7891,266.9,266.83,266.9,266.7001,1762262880000,37
1220.0,266.8659,266.8997,266.9,266.9,266.8997,1762262940000,50
470.0,266.8325,266.87,266.87,266.87,266.87,1762263000000,35
815.0,266.7584,266.8,266.87,266.87,266.7214,1762263060000,22
4951.0,266.6579,266.7,266.65,266.75,266.6008,1762263120000,127
1880.0,266.6612,266.63,266.7,266.7,266.6,1762263180000,72
3033.0,266.5974,266.6,266.57,266.6,266.57,1762263240000,124
3848.0,266.5888,266.57,266.55,266.66,266.55,1762263300000,117
2412.0,266.5673,266.62,266.56,266.62,266.54,1762263360000,65
1512.0,266.6241,266.61,266.61,266.69,266.61,1762263420000,66
1754.0,266.6047,266.59,266.6,266.62,266.59,1762263480000,92
2915.0,266.6786,266.63,266.7,266.7,266.63,1762263540000,100
5573.0,266.6845,266.68,266.8,266.8,266.63,1762263600000,124
4205.0,266.7601,266.7998,266.62,266.8,266.62,1762263660000,68
1890.0,266.8493,266.85,266.9,266.9,266.85,1762263720000,95
4816.0,267.0196,266.84,267.04,267.09,266.84,1762263780000,159
3078.0,267.1213,267.04,267.1,267.2,267.04,1762263840000,121
2658.0,267.1317,267.13,267.26,267.26,267.0,1762263900000,79
1593.0,267.189,267.27,267.14,267.27,267.13,1762263960000,72
3298.0,267.1623,267.26,267.1,267.3,267.01,1762264020000,98
509.0,266.9904,266.95,266.95,266.95,266.95,1762264080000,48
607.0,266.8494,266.89,266.83,266.89,266.83,1762264140000,36
320.0,266.8575,266.87,266.87,266.87,266.87,1762264200000,38
1952.0,266.9277,266.97,266.95,266.97,266.86,1762264260000,73
5219.0,267.0082,267.0,267.0,267.08,266.99,1762264320000,118
1568.0,266.964,266.9799,266.97,266.9799,266.9303,1762264380000,43
2343.0,267.0768,267.02,267.11,267.11,267.0,1762264440000,73
513.0,267.1285,267.1588,267.1588,267.1588,267.1588,1762264500000,29
398.0,267.055,267.0,267.0,267.0,267.0,1762264560000,35
4304.0,266.9567,267.04,266.89,267.04,266.89,1762264620000,124
2824.0,266.9052,266.98,266.8,267.12,266.8,1762264680000,86
874.0,266.8163,266.84,266.84,266.84,266.84,1762264740000,47
2459.0,266.796,266.79,266.81,266.93,266.6501,1762264800000,55
1822.0,266.9062,266.9,266.84,266.9997,266.8,1762264860000,90
2980.0,266.8575,266.84,266.8,266.9,266.8,1762264920000,107
4236.0,266.7008,266.8,266.67,266.8,266.66,1762264980000,131
3117.0,266.737,266.7,266.68,266.76,266.68,1762265040000,88
919.0,266.6755,266.65,266.6295,266.65,266.6295,1762265100000,46
3926.0,266.7895,266.67,266.87,266.88,266.67,1762265160000,114
1392.0,266.8245,266.9,266.75,266.9,266.73,1762265220000,41
3247.0,266.8352,266.76,266.9,266.9,266.72,1762265280000,66
537.0,266.8178,266.78,266.78,266.78,266.78,1762265340000,43
474.0,266.7907,266.8,266.8,266.8,266.8,1762265400000,43
6698.0,266.991,266.9,267.12,267.12,266.8991,1762265460000,165
1426.0,266.952,266.9999,266.88,266.9999,266.7486,1762265520000,39
2578.0,266.9369,266.88,266.91,266.9999,266.88,1762265580000,48
3979.0,266.9261,267.0,266.89,267.0,266.88,1762265640000,110
4321.0,266.9838,266.95,267.07,267.07,266.87,1762265700000,70
1837.0,267.0635,267.09,267.0,267.12,267.0,1762265760000,73
3267.0,267.097,267.1,267.06,267.13,267.06,1762265820000,63
3728.0,267.1226,267.06,267.13,267.16,267.06,1762265880000,97
4222.0,267.1201,267.119,267.14,267.17,267.03,1762265940000,115
4911.0,267.1217,267.19,267.0601,267.2,267.06,1762266000000,64
2670.0,267.038,267.05,267.0,267.06,267.0,1762266060000,124
2217.0,267.0796,267.06,267.17,267.17,267.04,1762266120000,77
5428.0,267.1883,267.16,267.24,267.25,267.14,1762266180000,127
3148.0,267.1966,267.3,267.15,267.31,267.14,1762266240000,150
34817.0,266.8181,267.14,266.98,267.19,266.31,1762266300000,549
8275.0,267.0169,266.99,267.2027,267.2027,266.9,1762266360000,153
19639.0,267.0481,267.02,267.19,267.41,266.73,1762266420000,327
40327.0,268.0764,267.06,268.1,268.39,267.06,1762266480000,700
73444.0,268.1066,268.08,268.44,268.46,267.78,1762266540000,399
1423136.0,268.3182,268.325,268.09,268.65,267.615,1762266600000,18070
304596.0,268.4168,268.12,268.855,269.0,267.91,1762266660000,5283
219215.0,268.5427,268.86,268.57,268.87,268.21,1762266720000,4394
205011.0,268.3602,268.535,268.5,268.68,268.0,1762266780000,4288
244482.0,268.7334,268.5,268.585,269.0,268.32,1762266840000,4481
158687.0,268.6266,268.585,268.45,268.93,268.4001,1762266900000,3155
261967.0,268.7205,268.45,268.85,268.98,268.29,1762266960000,4604
238745.0,268.9577,268.89,268.87,269.13,268.77,1762267020000,3559
184726.0,268.574,268.85,268.69,268.86,268.34,1762267080000,3247
133648.0,268.6342,268.716,268.36,268.75,268.3404,1762267140000,2169
170144.0,268.293,268.385,268.26,268.4457,268.135,1762267200000,3247
149837.0,268.3637,268.24,268.55,268.61,268.14,1762267260000,2876
137120.0,268.7502,268.56,268.8302,269.0199,268.525,1762267320000,2614
140013.0,269.049,268.84,269.185,269.21,268.79,1762267380000,2542
181720.0,269.3386,269.19,269.43,269.5,269.16,1762267440000,2766
170699.0,269.2547,269.39,269.2399,269.5199,269.01,1762267500000,2828
144021.0,268.9401,269.17,268.89,269.175,268.702,1762267560000,2511
94592.0,269.0053,268.9,269.09,269.15,268.853,1762267620000,2080
214867.0,269.4246,269.13,269.5696,269.59,269.06,1762267680000,3513
98636.0,269.3115,269.56,269.065,269.59,269.05,1762267740000,2246
110221.0,269.0386,269.074,269.17,269.18,268.9,1762267800000,2399
77332.0,269.2212,269.11,269.345,269.47,269.02,1762267860000,1928
90987.0,269.3131,269.335,269.12,269.54,269.12,1762267920000,1738
173381.0,268.8068,269.13,268.335,269.145,268.3,1762267980000,2853
121916.0,268.3374,268.369,268.4801,268.54,268.11,1762268040000,2320
115320.0,268.5783,268.51,268.51,268.73,268.47,1762268100000,1990
68452.0,268.5018,268.52,268.425,268.5912,268.409,1762268160000,1428
96183.0,268.2592,268.425,268.19,268.46,268.13,1762268220000,1557
102635.0,268.1053,268.1828,268.21,268.25,267.96,1762268280000,1925
88508.0,268.3295,268.179,268.3002,268.5,268.1401,1762268340000,1646
84993.0,268.385,268.29,268.33,268.5,268.28,1762268400000,1720
68510.0,268.3729,268.335,268.33,268.4705,268.26,1762268460000,1554
79360.0,268.2361,268.41,268.195,268.5,268.12,1762268520000,2119
70999.0,268.2401,268.19,268.2799,268.34,268.13,1762268580000,2194
60344.0,268.3151,268.29,268.3323,268.4,268.24,1762268640000,1962
86397.0,268.426,268.32,268.685,268.71,268.28,1762268700000,2190
103796.0,268.6294,268.68,268.76,268.765,268.5,1762268760000,2467
68119.0,268.7408,268.7826,268.67,268.798,268.61,1762268820000,2125
122161.0,268.5378,268.71,268.515,268.746,268.29,1762268880000,2865
76424.0,268.4444,268.54,268.4201,268.58,268.35,1762268940000,2244
147324.0,268.1133,268.42,268.02,268.44,267.9,1762269000000,3193
74235.0,267.9715,268.02,267.98,268.07,267.89,1762269060000,2256
64338.0,268.0957,267.965,268.06,268.2199,267.93,1762269120000,2083
72038.0,268.2867,268.12,268.245,268.38,268.07,1762269180000,3555
63165.0,268.2291,268.245,268.26,268.29,268.16,1762269240000,2047
63421.0,268.2661,268.27,268.27,268.37,268.13,1762269300000,1919
64999.0,268.3862,268.275,268.6,268.6,268.15,1762269360000,2020
52924.0,268.5941,268.59,268.55,268.714,268.51,1762269420000,1991
47376.0,268.5839,268.563,268.639,268.67,268.49,1762269480000,1846
50853.0,268.6885,268.62,268.7,268.8,268.57,1762269540000,1842
48032.0,268.6384,268.7,268.69,268.73,268.57,1762269600000,1692
59519.0,268.7981,268.69,268.7205,268.8875,268.69,1762269660000,2023
80120.0,268.9212,268.75,268.9714,269.05,268.73,1762269720000,2375
57497.0,268.9264,268.96,268.794,269.011,268.765,1762269780000,2023
37406.0,268.8571,268.8,268.8123,268.9394,268.8,1762269840000,1693
35719.0,268.8814,268.825,268.89,268.93,268.825,1762269900000,1660
38289.0,268.9262,268.9,268.95,269.01,268.86,1762269960000,1702
37084.0,268.8745,268.94,268.9112,268.98,268.77,1762270020000,1700
47362.0,268.7468,268.93,268.58,268.93,268.58,1762270080000,1801
30127.0,268.5012,268.6,268.43,268.6,268.38,1762270140000,1774
71345.0,268.4972,268.43,268.5914,268.705,268.29,1762270200000,2098
52991.0,268.688,268.5875,268.5801,268.7095,268.5801,1762270260000,1762
27489.0,268.6063,268.59,268.565,268.666,268.55,1762270320000,1658
47859.0,268.5069,268.57,268.43,268.62,268.42,1762270380000,1934
44545.0,268.5397,268.43,268.5617,268.64,268.43,1762270440000,1820
41359.0,268.5309,268.55,268.515,268.58,268.49,1762270500000,1777
41982.0,268.4893,268.5,268.42,268.63,268.37,1762270560000,1791
40499.0,268.4772,268.42,268.44,268.57,268.3812,1762270620000,1833
50049.0,268.4819,268.45,268.565,268.58,268.42,1762270680000,1961
39009.0,268.5943,268.58,268.58,268.68,268.505,1762270740000,1712
52773.0,268.6668,268.5345,268.77,268.775,268.5345,1762270800000,1647
57299.0,268.8168,268.76,268.78,268.91,268.75,1762270860000,1937
38765.0,268.763,268.78,268.66,268.88,268.66,1762270920000,1813
29366.0,268.6566,268.665,268.5758,268.7392,268.57,1762270980000,1462
36426.0,268.52,268.585,268.67,268.67,268.43,1762271040000,1640
39783.0,268.6107,268.68,268.6543,268.699,268.497,1762271100000,1648
36024.0,268.594,268.64,268.575,268.7,268.47,1762271160000,1730
38715.0,268.3878,268.591,268.26,268.6299,268.22,1762271220000,1763
55179.0,268.2921,268.24,268.24,268.4183,268.19,1762271280000,1892
20551.0,268.2851,268.2201,268.23,268.3684,268.22,1762271340000,1420
43727.0,268.2045,268.22,268.19,268.245,268.1235,1762271400000,1607
34847.0,268.2385,268.21,268.24,268.31,268.17,1762271460000,1672
40679.0,268.1389,268.24,268.08,268.27,268.06,1762271520000,1652
62787.0,268.0494,268.1,268.0,268.16,267.98,1762271580000,1910
83467.0,267.9325,267.985,267.86,268.03,267.85,1762271640000,2203
75796.0,267.8771,267.8501,267.83,267.93,267.8112,1762271700000,1973
59588.0,267.8113,267.83,267.83,267.89,267.71,1762271760000,1947
56713.0,267.8873,267.81,268.01,268.04,267.76,1762271820000,1759
85821.0,268.2217,268.01,268.2244,268.39,268.0,1762271880000,2235
36650.0,268.2712,268.25,268.2735,268.32,268.22,1762271940000,1564
108957.0,268.4692,268.2742,268.6076,268.63,268.2702,1762272000000,2310
57926.0,268.6527,268.63,268.76,268.7896,268.54,1762272060000,1814
77832.0,268.8867,268.72,268.919,268.975,268.72,1762272120000,2261
41586.0,268.9244,268.925,268.96,268.98,268.88,1762272180000,1661
53161.0,268.9936,268.9401,268.96,269.05,268.89,1762272240000,1873
30688.0,268.8963,268.96,268.775,269.01,268.755,1762272300000,1547
48611.0,268.8833,268.78,268.89,268.99,268.75,1762272360000,1958
105415.0,269.0924,268.9,269.175,269.22,268.9,1762272420000,2210
52401.0,269.1227,269.1847,269.18,269.21,269.0,1762272480000,1582
71119.0,269.2769,269.185,269.4,269.46,269.15,1762272540000,2102
115875.0,269.4605,269.385,269.51,269.56,269.35,1762272600000,2248
72890.0,269.4525,269.52,269.38,269.58,269.36,1762272660000,1983
109742.0,269.4832,269.41,269.63,269.66,269.255,1762272720000,2552
60368.0,269.5864,269.6399,269.56,269.6771,269.46,1762272780000,2007
70906.0,269.5793,269.5405,269.54,269.6491,269.5002,1762272840000,1928
70244.0,269.5322,269.54,269.6,269.635,269.41,1762272900000,2097
134889.0,269.8084,269.57,269.96,269.98,269.5609,1762272960000,2663
327738.0,269.9989,269.95,270.0497,270.06,269.92,1762273020000,4395
101622.0,269.9973,270.05,270.04,270.09,269.935,1762273080000,2292
71765.0,270.0629,270.06,270.0101,270.17,269.98,1762273140000,1938
87910.0,270.0429,270.0218,270.095,270.11,269.9822,1762273200000,2199
132829.0,270.1493,270.0935,270.266,270.27,270.02,1762273260000,2603
282259.0,270.4805,270.25,270.8299,270.86,270.24,1762273320000,3885
114639.0,270.7522,270.804,270.82,270.86,270.682,1762273380000,2540
113050.0,270.834,270.8045,270.89,270.95,270.73,1762273440000,2534
267006.0,270.9379,270.8705,270.88,271.0,270.82,1762273500000,3788
122113.0,270.846,270.87,270.8,270.945,270.68,1762273560000,2635
95925.0,270.7597,270.81,270.66,270.84,270.66,1762273620000,2365
103648.0,270.801,270.67,270.75,270.9,270.655,1762273680000,2296
116984.0,270.659,270.74,270.62,270.77,270.55,1762273740000,2296
124001.0,270.6263,270.64,270.5878,270.67,270.56,1762273800000,2511
154230.0,270.5229,270.5803,270.55,270.64,270.36,1762273860000,3110
141176.0,270.6275,270.545,270.5335,270.75,270.5,1762273920000,2753
77540.0,270.5007,270.54,270.44,270.6,270.3903,1762273980000,2056
91204.0,270.6169,270.4472,270.81,270.81,270.42,1762274040000,2197
84999.0,270.7474,270.7901,270.85,270.8899,270.67,1762274100000,1935
206178.0,271.0497,270.825,271.1801,271.23,270.8063,1762274160000,3316
103850.0,271.2494,271.17,271.29,271.31,271.17,1762274220000,2183
145784.0,271.3938,271.3,271.4382,271.486,271.2353,1762274280000,2358
73755.0,271.3546,271.45,271.31,271.48,271.27,1762274340000,2006
139709.0,271.3308,271.3199,271.24,271.42,271.23,1762274400000,2391
173272.0,271.3102,271.24,271.28,271.44,271.19,1762274460000,2636
86955.0,271.2396,271.31,271.2153,271.39,271.09,1762274520000,2038
55087.0,271.2109,271.2,271.1836,271.31,271.12,1762274580000,1666
66114.0,271.1417,271.1686,271.0452,271.2,271.04,1762274640000,1809
68997.0,271.0985,271.04,271.07,271.18,271.0,1762274700000,1848
93410.0,270.9308,271.06,270.93,271.13,270.79,1762274760000,2244
89694.0,270.8777,270.91,270.9,270.93,270.81,1762274820000,2056
45555.0,270.89,270.895,270.8501,270.9499,270.8,1762274880000,1645
73318.0,270.8136,270.865,270.8252,270.93,270.75,1762274940000,1996
304467.0,270.6053,270.83,270.485,270.83,270.4501,1762275000000,2389
134113.0,270.4368,270.475,270.43,270.56,270.36,1762275060000,2520
125575.0,270.5436,270.45,270.61,270.6788,270.405,1762275120000,2573
121914.0,270.5325,270.61,270.5757,270.6238,270.4604,1762275180000,2118
88530.0,270.6074,270.5899,270.56,270.7,270.53,1762275240000,2010
90095.0,270.594,270.565,270.675,270.79,270.52,1762275300000,2203
128691.0,270.3549,270.675,270.17,270.675,270.17,1762275360000,2487
86831.0,270.1926,270.15,270.19,270.3,270.1,1762275420000,1980
121329.0,270.2273,270.2,270.31,270.33,270.13,1762275480000,2201
81766.0,270.4095,270.3299,270.56,270.6,270.2517,1762275540000,1930
67635.0,270.4159,270.57,270.19,270.5927,270.19,1762275600000,1666
84417.0,270.1779,270.1838,270.15,270.22,270.07,1762275660000,1850
121570.0,270.1809,270.16,270.25,270.33,270.02,1762275720000,2060
34860.0,270.2381,270.2543,270.22,270.33,270.185,1762275780000,1493
36276.0,270.1114,270.21,270.09,270.21,270.04,1762275840000,1620
42310.0,270.0504,270.09,270.06,270.095,270.0,1762275900000,1591
68867.0,270.0675,270.04,270.04,270.11,270.0,1762275960000,1780
62510.0,270.105,270.05,270.19,270.2,270.04,1762276020000,1865
49240.0,270.287,270.18,270.31,270.385,270.15,1762276080000,1671
25707.0,270.2246,270.2878,270.215,270.3,270.18,1762276140000,1498
42713.0,270.0435,270.211,270.0844,270.211,269.94,1762276200000,1661
107766.0,269.9206,270.06,269.76,270.09,269.76,1762276260000,1948
65422.0,269.8816,269.7695,269.86,269.93,269.75,1762276320000,1884
64604.0,269.8888,269.85,269.99,270.02,269.82,1762276380000,1947
45035.0,269.8897,269.9795,269.82,269.987,269.82,1762276440000,1791
46020.0,269.8427,269.826,269.8301,269.9001,269.78,1762276500000,1528
50198.0,269.806,269.85,269.7,269.86,269.7,1762276560000,1671
79945.0,269.5905,269.7,269.6,269.74,269.475,1762276620000,2002
54249.0,269.5356,269.6,269.5,269.6,269.4636,1762276680000,1751
76167.0,269.3663,269.49,269.3326,269.49,269.3,1762276740000,2028
125073.0,269.1353,269.3201,269.14,269.33,268.98,1762276800000,2402
75407.0,269.0886,269.1,269.1816,269.2,268.99,1762276860000,1310
92344.0,269.4189,269.19,269.53,269.595,269.19,1762276920000,1200
58756.0,269.6528,269.5,269.77,269.79,269.5,1762276980000,1075
70244.0,269.7359,269.78,269.767,269.8141,269.66,1762277040000,908
41259.0,269.7676,269.7899,269.755,269.81,269.71,1762277100000,930
66397.0,269.8655,269.77,269.855,269.93,269.755,1762277160000,951
40570.0,269.8475,269.85,269.8899,269.89,269.8,1762277220000,877
62202.0,269.8903,269.8705,269.93,269.97,269.8201,1762277280000,892
58759.0,269.9458,269.93,270.01,270.045,269.8632,1762277340000,1138
44091.0,270.0615,270.005,270.03,270.14,269.99,1762277400000,951
45194.0,270.0592,270.0205,269.95,270.15,269.95,1762277460000,953
57289.0,269.9371,269.94,269.915,269.995,269.89,1762277520000,1037
39004.0,269.9514,269.92,270.0,270.0,269.91,1762277580000,800
43196.0,270.0127,270.01,270.0,270.05,269.98,1762277640000,1056
156722.0,269.9243,270.0,270.27,270.275,269.985,1762277700000,1080
